,arts_id,genome_id,bgc_id,bgc_type,profile,start,stop,hits_type,description,function
589,4486,GCF_000194155.1,NZ_GL877879.1.region004,"NRPS,T1PKS",TIGR01448,771093,773304,Core,"recD_rel: helicase, RecD/TraA family",Unknown function
590,4918,GCF_000194155.1,NZ_GL877879.1.region006,"ranthipeptide,indole",TIGR03997,1270413,1272357,Core,mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2,Unclassified
591,5082,GCF_000194155.1,NZ_GL877879.1.region007,terpene,TIGR01980,1448557,1450021,Core,sufB: FeS assembly protein SufB,"Biosynthesis of cofactors, prosthetic groups, and carriers"
592,5081,GCF_000194155.1,NZ_GL877879.1.region007,terpene,TIGR01981,1447371,1448556,Core,sufD: FeS assembly protein SufD,"Biosynthesis of cofactors, prosthetic groups, and carriers"
593,5078,GCF_000194155.1,NZ_GL877879.1.region007,terpene,TIGR01994,1444773,1445232,Core,"SUF_scaf_2: SUF system FeS assembly protein, NifU family","Biosynthesis of cofactors, prosthetic groups, and carriers"
594,5368,GCF_000194155.1,NZ_GL877879.1.region009,"phosphonate,other",PGK,1739650,1740427,Core,PF00162.15: Phosphoglycerate kinase,Unclassified
595,5493,GCF_000194155.1,NZ_GL877879.1.region010,terpene,RF0053,1881396,1882188,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
596,5760,GCF_000194155.1,NZ_GL877879.1.region012,terpene,RF0053,2158656,2158947,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
597,5762,GCF_000194155.1,NZ_GL877879.1.region012,terpene,RF0053,2160915,2161152,ResModel,ClassA: Class A beta-lactamase [ARO:3000078],ResModel
598,6812,GCF_000194155.1,NZ_GL877881.1.region002,"T3PKS,arylpolyene",TIGR00876,295384,296488,Core,tal_mycobact: transaldolase,Energy metabolism
599,6921,GCF_000194155.1,NZ_GL877881.1.region004,terpene,TIGR02960,408429,409800,Core,"SigX5: RNA polymerase sigma-70 factor, TIGR02960 family",Unclassified
