,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_RSAA01000005.1.region001,10.0,True,"(1728.6, 1038.3)",P5<br>NZ_RSAA01000005.1.region001<br>['terpene']<br>hopene<br>0.38,BGC,1728.6,1038.3,0.40
NZ_RSAA01000005.1.region002,9.0,True,"(1860.6, 1041.0)",P5<br>NZ_RSAA01000005.1.region002<br>['terpene']<br>geosmin<br>1.00,BGC,1860.6,1041.0,0.40
NZ_RSAA01000006.1.region001,25.0,True,"(2069.0, 1989.4)",P5<br>NZ_RSAA01000006.1.region001<br>['siderophore']<br>ficellomycin<br>0.07,BGC,2069.0,1989.4,0.40
NZ_RSAA01000007.1.region001,14.0,True,"(2537.5, 1092.7)",P5<br>NZ_RSAA01000007.1.region001<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2537.5,1092.7,0.40
NZ_RSAA01000007.1.region003,12.0,True,"(2238.0, 1436.8)",P5<br>NZ_RSAA01000007.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,2238.0,1436.8,0.40
NZ_RSAA01000009.1.region001,2.0,True,"(1327.7, 730.43)",P5<br>NZ_RSAA01000009.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,1327.7,730.43,0.40
NZ_CP102826.1.region001,2.0,True,"(1449.3, 807.53)",P3<br>NZ_CP102826.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,1449.3,807.53,0.40
NZ_CP102826.1.region003,1.0,True,"(1865.1, 1759.7)",P3<br>NZ_CP102826.1.region003<br>['NRPS']<br>marformycin A / marformycin B / marformycin C / marformycin D / marformycin E / marformycin F<br>0.17,BGC,1865.1,1759.7,0.40
NZ_CP102826.1.region005,103.0,True,"(1554.4, 1616.3)","P3<br>NZ_CP102826.1.region005<br>['T2PKS', 'hglE-KS']<br>granaticin<br>0.41",BGC,1554.4,1616.3,0.40
BGC0000227,103.0,True,"(1533.8, 1698.2)",BGC0000227<br>Polyketide<br>granaticin,MIBIG (KnownClusterBlast),1533.8,1698.2,0.40
NZ_CP102826.1.region006,42.0,True,"(1744.2, 1366.8)",P3<br>NZ_CP102826.1.region006<br>['terpene']<br>geosmin<br>1.00,BGC,1744.2,1366.8,0.40
NZ_CP102826.1.region007,90.0,True,"(2693.9, 556.78)",P3<br>NZ_CP102826.1.region007<br>['NRPS-like']<br>paromomycin<br>0.05,BGC,2693.9,556.78,0.40
NZ_CP102826.1.region008,23.0,True,"(713.94, 1301.5)","P3<br>NZ_CP102826.1.region008<br>['PKS-like', 'lanthipeptide-class-i']<br>calicheamicin<br>0.03",BGC,713.94,1301.5,0.40
NZ_CP102826.1.region009,12.0,True,"(2242.5, 2280.9)",P3<br>NZ_CP102826.1.region009<br>['terpene']<br>neoantimycin<br>0.20,BGC,2242.5,2280.9,0.40
NZ_CP102826.1.region010,104.0,True,"(175.13, 1888.4)",P3<br>NZ_CP102826.1.region010<br>['lanthipeptide-class-i']<br>gentamicin<br>0.05,BGC,175.13,1888.4,0.40
BGC0000696,104.0,True,"(115.55, 1848.0)",BGC0000696<br>Saccharide<br>gentamicin,MIBIG (KnownClusterBlast),115.55,1848.0,0.40
NZ_CP102826.1.region011,14.0,True,"(2668.9, 994.67)",P3<br>NZ_CP102826.1.region011<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2668.9,994.67,0.40
NZ_CP102826.1.region012,105.0,True,"(1287.4, 1426.0)",P3<br>NZ_CP102826.1.region012<br>['T1PKS']<br>versipelostatin<br>0.20,BGC,1287.4,1426.0,0.40
BGC0001204,105.0,True,"(1226.3, 1327.3)",BGC0001204<br>Polyketide<br>versipelostatin,MIBIG (KnownClusterBlast),1226.3,1327.3,0.40
NZ_CP102826.1.region013,106.0,True,"(1463.6, 1664.7)","P3<br>NZ_CP102826.1.region013<br>['NRPS', 'indole']<br>methylpendolmycin / pendolmycin<br>0.43",BGC,1463.6,1664.7,0.40
BGC0000391,106.0,True,"(1450.4, 1776.7)",BGC0000391<br>NRP<br>methylpendolmycin;pendolmycin,MIBIG (KnownClusterBlast),1450.4,1776.7,0.40
NZ_CP102826.1.region014,107.0,True,"(175.13, 1738.4)",P3<br>NZ_CP102826.1.region014<br>['other']<br>mitomycin<br>0.44,BGC,175.13,1738.4,0.40
BGC0000915,107.0,True,"(115.55, 1698.0)",BGC0000915<br>Other<br>mitomycin,MIBIG (KnownClusterBlast),115.55,1698.0,0.40
NZ_CP102826.1.region015,10.0,True,"(1758.8, 995.06)",P3<br>NZ_CP102826.1.region015<br>['terpene']<br>hopene<br>0.46,BGC,1758.8,995.06,0.40
NZ_CP102826.1.region018,12.0,True,"(2165.5, 1475.2)",P3<br>NZ_CP102826.1.region018<br>['terpene']<br>SF2575<br>0.07,BGC,2165.5,1475.2,0.40
NZ_CP040605.1.region002,14.0,True,"(2583.0, 996.62)",P2<br>NZ_CP040605.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2583.0,996.62,0.40
NZ_CP040605.1.region003,12.0,True,"(2170.2, 1448.0)",P2<br>NZ_CP040605.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,2170.2,1448.0,0.40
NZ_CP040605.1.region005,2.0,True,"(1391.7, 736.23)",P2<br>NZ_CP040605.1.region005<br>['ectoine']<br>ectoine<br>1.00,BGC,1391.7,736.23,0.40
NZ_CP040605.1.region006,102.0,True,"(293.94, 3077.5)","P2<br>NZ_CP040605.1.region006<br>['phenazine', 'terpene']<br>pyocyanine<br>0.57",BGC,293.94,3077.5,0.40
NZ_CP040605.1.region007,1.0,True,"(1882.8, 1616.2)",P2<br>NZ_CP040605.1.region007<br>['NRPS']<br>actinomycin D<br>0.07,BGC,1882.8,1616.2,0.40
NZ_CP040605.1.region008,108.0,True,"(353.94, 630.16)","P2<br>NZ_CP040605.1.region008<br>['NRPS', 'terpene']<br>tiancilactone<br>0.09",BGC,353.94,630.16,0.40
BGC0002019,108.0,True,"(350.07, 558.0)",BGC0002019<br>Terpene<br>tiancilactone A;tiancilactone B;tiancilactone C;tiancilactone D;tiancilactone E;tiancilactone F;tiancilactone G;tiancilactone H,MIBIG (KnownClusterBlast),350.07,558.0,0.40
NZ_CP040605.1.region010,20.0,True,"(1082.1, 905.21)",P2<br>NZ_CP040605.1.region010<br>['terpene']<br>isorenieratene<br>0.71,BGC,1082.1,905.21,0.40
NZ_CP040605.1.region011,99.0,True,"(2589.3, 2688.6)","P2<br>NZ_CP040605.1.region011<br>['T1PKS', 'NRPS', 'lanthipeptide-class-i']<br>A83543A<br>0.91",BGC,2589.3,2688.6,0.40
NZ_CP040605.1.region012,54.0,True,"(1956.1, 1934.1)",P2<br>NZ_CP040605.1.region012<br>['NRPS']<br>atratumycin<br>0.05,BGC,1956.1,1934.1,0.40
NZ_CP040605.1.region013,109.0,True,"(1934.0, 2772.3)",P2<br>NZ_CP040605.1.region013<br>['T1PKS']<br>streptovaricin<br>0.07,BGC,1934.0,2772.3,0.40
BGC0001785,109.0,True,"(1941.7, 2845.2)",BGC0001785<br>Polyketide<br>streptovaricin,MIBIG (KnownClusterBlast),1941.7,2845.2,0.40
NZ_CP040605.1.region014,110.0,True,"(835.13, 148.43)",P2<br>NZ_CP040605.1.region014<br>['NRPS-like']<br>tylactone<br>0.07,BGC,835.13,148.43,0.40
BGC0001812,110.0,True,"(775.55, 108.0)",BGC0001812<br>Polyketide<br>tylactone,MIBIG (KnownClusterBlast),775.55,108.0,0.40
NZ_CP040605.1.region017,28.0,True,"(611.5, 1054.9)",P2<br>NZ_CP040605.1.region017<br>['siderophore']<br>staphylobactin<br>0.25,BGC,611.5,1054.9,0.40
NZ_CP040605.1.region018,56.0,True,"(1995.1, 1313.2)","P2<br>NZ_CP040605.1.region018<br>['NRPS', 'T1PKS', 'NRPS-like']<br>herboxidiene<br>0.08",BGC,1995.1,1313.2,0.40
NZ_CP040605.1.region019,111.0,True,"(1855.1, 118.43)","P2<br>NZ_CP040605.1.region019<br>['terpene', 'NRPS-like']<br>echoside A / echoside B / echoside C / echoside D / echoside E<br>0.18",BGC,1855.1,118.43,0.40
BGC0000340,111.0,True,"(1795.6, 78.0)",BGC0000340<br>NRP<br>echoside A;echoside B;echoside C;echoside D;echoside E,MIBIG (KnownClusterBlast),1795.6,78.0,0.40
NZ_CP040605.1.region020,12.0,True,"(2251.1, 2638.1)",P2<br>NZ_CP040605.1.region020<br>['PKS-like']<br>kanamycin<br>0.01,BGC,2251.1,2638.1,0.40
NZ_CP040605.1.region023,12.0,True,"(2223.1, 2239.8)",P2<br>NZ_CP040605.1.region023<br>['terpene']<br>JBIR-06<br>0.22,BGC,2223.1,2239.8,0.40
NZ_CP040605.1.region024,81.0,True,"(2817.0, 648.0)",P2<br>NZ_CP040605.1.region024<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2817.0,648.0,0.40
NZ_CP040605.1.region025,14.0,True,"(2510.6, 1069.9)",P2<br>NZ_CP040605.1.region025<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,2510.6,1069.9,0.40
NZ_CP040605.1.region027,10.0,True,"(1710.4, 1120.5)","P2<br>NZ_CP040605.1.region027<br>['T3PKS', 'terpene']<br>hopene<br>0.46",BGC,1710.4,1120.5,0.40
NZ_CP040605.1.region028,83.0,True,"(1638.1, 1733.7)","P2<br>NZ_CP040605.1.region028<br>['hglE-KS', 'redox-cofactor']<br>R1128<br>0.21",BGC,1638.1,1733.7,0.40
BGC0000261,83.0,True,"(1598.0, 1808.9)",BGC0000261<br>Polyketide<br>R1128,MIBIG (KnownClusterBlast),1598.0,1808.9,0.40
NZ_CP040605.1.region029,96.0,True,"(1234.7, 1460.6)",P2<br>NZ_CP040605.1.region029<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14,BGC,1234.7,1460.6,0.40
BGC0000950,96.0,True,"(1152.9, 1480.1)",BGC0000950<br>NRP;Other<br>napsamycin A;napsamycin B;napsamycin C;napsamycin D;mureidomycin A;mureidomycin B,MIBIG (KnownClusterBlast),1152.9,1480.1,0.40
NZ_CP040605.1.region030,9.0,True,"(1901.0, 1065.2)",P2<br>NZ_CP040605.1.region030<br>['terpene']<br>geosmin<br>1.00,BGC,1901.0,1065.2,0.40
NZ_CP040605.1.region031,16.0,True,"(1352.2, 1593.1)","P2<br>NZ_CP040605.1.region031<br>['T1PKS', 'NRPS', 'terpene']<br>heat-stable antifungal factor<br>0.38",BGC,1352.2,1593.1,0.40
NZ_CP040605.1.region032,8.0,True,"(1289.5, 1812.5)","P2<br>NZ_CP040605.1.region032<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1289.5,1812.5,0.40
NZ_CP040605.1.region033,112.0,True,"(1659.4, 1691.1)","P2<br>NZ_CP040605.1.region033<br>['T3PKS', 'arylpolyene']<br>kosinostatin<br>0.05",BGC,1659.4,1691.1,0.40
BGC0001073,112.0,True,"(1622.6, 1792.1)",BGC0001073<br>NRP;Polyketide<br>kosinostatin,MIBIG (KnownClusterBlast),1622.6,1792.1,0.40
NZ_JADDUE010000012.1.region001,5.0,True,"(2415.0, 662.6)",P6<br>NZ_JADDUE010000012.1.region001<br>['amglyccycl']<br>cetoniacytone A<br>0.16,BGC,2415.0,662.6,0.40
NZ_JADDUE010000013.1.region002,14.0,True,"(2688.4, 1017.3)",P6<br>NZ_JADDUE010000013.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2688.4,1017.3,0.40
NZ_JADDUE010000016.1.region001,113.0,True,"(685.37, 208.43)",P6<br>NZ_JADDUE010000016.1.region001<br>['NRPS-like']<br>frankiamicin<br>0.14,BGC,685.37,208.43,0.40
BGC0001197,113.0,True,"(625.8, 168.0)",BGC0001197<br>Polyketide<br>frankiamicin,MIBIG (KnownClusterBlast),625.8,168.0,0.40
NZ_JADDUE010000018.1.region001,25.0,True,"(1968.1, 1955.8)",P6<br>NZ_JADDUE010000018.1.region001<br>['siderophore']<br>ficellomycin<br>0.07,BGC,1968.1,1955.8,0.40
NZ_JADDUE010000019.1.region001,8.0,True,"(1351.5, 1943.8)",P6<br>NZ_JADDUE010000019.1.region001<br>['lassopeptide']<br>anantin C<br>0.75,BGC,1351.5,1943.8,0.40
NZ_JADDUE010000001.1.region001,2.0,True,"(1449.7, 789.82)",P6<br>NZ_JADDUE010000001.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,1449.7,789.82,0.40
NZ_JADDUE010000020.1.region001,114.0,True,"(1133.1, 1884.5)",P6<br>NZ_JADDUE010000020.1.region001<br>['lanthipeptide-class-i']<br>planosporicin<br>0.60,BGC,1133.1,1884.5,0.40
BGC0000544,114.0,True,"(1075.9, 1949.2)",BGC0000544<br>RiPP<br>planosporicin,MIBIG (BiG-SCAPE),1075.9,1949.2,0.40
NZ_JADDUE010000021.1.region001,115.0,True,"(1705.4, 178.43)",P6<br>NZ_JADDUE010000021.1.region001<br>['betalactone']<br>reveromycin A<br>0.06,BGC,1705.4,178.43,0.40
BGC0000135,115.0,True,"(1645.8, 138.0)",BGC0000135<br>Polyketide<br>reveromycin A,MIBIG (KnownClusterBlast),1645.8,138.0,0.40
NZ_JADDUE010000002.1.region002,18.0,True,"(1402.3, 2414.1)",P6<br>NZ_JADDUE010000002.1.region002<br>['betalactone']<br>atolypene A / atolypene B<br>0.12,BGC,1402.3,2414.1,0.40
NZ_JADDUE010000003.1.region001,10.0,True,"(1760.3, 1051.7)",P6<br>NZ_JADDUE010000003.1.region001<br>['terpene']<br>hopene<br>0.38,BGC,1760.3,1051.7,0.40
NZ_JADDUE010000003.1.region002,9.0,True,"(1863.5, 903.28)",P6<br>NZ_JADDUE010000003.1.region002<br>['terpene']<br>geosmin<br>1.00,BGC,1863.5,903.28,0.40
NZ_JADDUE010000003.1.region003,12.0,True,"(2187.2, 1407.5)",P6<br>NZ_JADDUE010000003.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,2187.2,1407.5,0.40
NZ_JADDUE010000004.1.region001,62.0,True,"(1427.0, 1543.4)",P6<br>NZ_JADDUE010000004.1.region001<br>['T1PKS']<br>kanglemycin A / kanglemycin V1 / kanglemycin V2<br>0.09,BGC,1427.0,1543.4,0.40
NZ_JADDUE010000004.1.region002,116.0,True,"(1676.8, 1173.2)",P6<br>NZ_JADDUE010000004.1.region002<br>['indole']<br>borregomycin A / borregomycin B / borregomycin C / borregomycin D<br>0.22,BGC,1676.8,1173.2,0.40
BGC0001335,116.0,True,"(1600.6, 1103.2)",BGC0001335<br>Alkaloid<br>borregomycin A;borregomycin B;borregomycin C;borregomycin D,MIBIG (KnownClusterBlast),1600.6,1103.2,0.40
NZ_JADDUE010000005.1.region001,20.0,True,"(1055.4, 1039.8)",P6<br>NZ_JADDUE010000005.1.region001<br>['terpene']<br>isorenieratene<br>0.57,BGC,1055.4,1039.8,0.40
NZ_JADDUE010000006.1.region001,1.0,True,"(1784.0, 1638.2)",P6<br>NZ_JADDUE010000006.1.region001<br>['NRPS']<br>bacillibactin<br>0.15,BGC,1784.0,1638.2,0.40
NZ_JADDUE010000008.1.region001,117.0,True,"(3145.4, 178.43)",P6<br>NZ_JADDUE010000008.1.region001<br>['arylpolyene']<br>oviedomycin<br>0.08,BGC,3145.4,178.43,0.40
BGC0000253,117.0,True,"(3085.8, 138.0)",BGC0000253<br>Polyketide<br>oviedomycin,MIBIG (KnownClusterBlast),3085.8,138.0,0.40
NZ_JADDUE010000008.1.region002,14.0,True,"(2624.0, 942.36)",P6<br>NZ_JADDUE010000008.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.27,BGC,2624.0,942.36,0.40
NZ_JADDUE010000009.1.region001,72.0,True,"(2935.4, 419.5)",P6<br>NZ_JADDUE010000009.1.region001<br>['amglyccycl']<br>pyralomicin 1a<br>0.19,BGC,2935.4,419.5,0.40
NZ_CP061007.1.region002,118.0,True,"(1954.4, 2492.9)","P2<br>NZ_CP061007.1.region002<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17",BGC,1954.4,2492.9,0.40
BGC0001116,118.0,True,"(2006.0, 2457.9)",BGC0001116<br>NRP;Polyketide<br>virginiamycin S1,MIBIG (KnownClusterBlast),2006.0,2457.9,0.40
NZ_CP061007.1.region003,28.0,True,"(593.94, 1094.0)",P2<br>NZ_CP061007.1.region003<br>['siderophore']<br>staphylobactin<br>0.25,BGC,593.94,1094.0,0.40
NZ_CP061007.1.region005,119.0,True,"(2965.5, 1959.8)",P2<br>NZ_CP061007.1.region005<br>['NRPS']<br>ansacarbamitocin A<br>0.03,BGC,2965.5,1959.8,0.40
BGC0002011,119.0,True,"(2887.5, 1908.0)",BGC0002011<br>Polyketide<br>ansacarbamitocin A,MIBIG (KnownClusterBlast),2887.5,1908.0,0.40
NZ_CP061007.1.region006,99.0,True,"(2716.8, 2586.0)","P2<br>NZ_CP061007.1.region006<br>['T1PKS', 'transAT-PKS']<br>A83543A<br>2.35",BGC,2716.8,2586.0,0.40
NZ_CP061007.1.region007,71.0,True,"(1141.0, 1260.3)",P2<br>NZ_CP061007.1.region007<br>['NRPS']<br>thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin<br>0.20,BGC,1141.0,1260.3,0.40
NZ_CP061007.1.region008,54.0,True,"(1985.0, 1915.5)",P2<br>NZ_CP061007.1.region008<br>['NRPS']<br>atratumycin<br>0.05,BGC,1985.0,1915.5,0.40
NZ_CP061007.1.region009,102.0,True,"(334.07, 2988.0)",P2<br>NZ_CP061007.1.region009<br>['phenazine']<br>pyocyanine<br>0.57,BGC,334.07,2988.0,0.40
NZ_CP061007.1.region011,8.0,True,"(879.67, 1776.3)","P2<br>NZ_CP061007.1.region011<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05",BGC,879.67,1776.3,0.40
NZ_CP061007.1.region012,12.0,True,"(2218.3, 1431.2)",P2<br>NZ_CP061007.1.region012<br>['terpene']<br>SF2575<br>0.07,BGC,2218.3,1431.2,0.40
NZ_CP061007.1.region013,2.0,True,"(1384.3, 840.4)",P2<br>NZ_CP061007.1.region013<br>['ectoine']<br>ectoine<br>1.00,BGC,1384.3,840.4,0.40
NZ_CP061007.1.region014,33.0,True,"(1720.1, 1422.4)","P2<br>NZ_CP061007.1.region014<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19",BGC,1720.1,1422.4,0.40
NZ_CP061007.1.region015,1.0,True,"(1820.1, 1652.0)",P2<br>NZ_CP061007.1.region015<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1820.1,1652.0,0.40
NZ_CP061007.1.region016,14.0,True,"(2536.5, 1037.3)",P2<br>NZ_CP061007.1.region016<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2536.5,1037.3,0.40
NZ_CP061007.1.region018,94.0,True,"(1330.8, 1400.9)","P2<br>NZ_CP061007.1.region018<br>['PKS-like', 'lanthipeptide-class-i']<br>platensimycin / platencin<br>0.11",BGC,1330.8,1400.9,0.40
NZ_CP061007.1.region019,120.0,True,"(612.06, 2462.9)",P2<br>NZ_CP061007.1.region019<br>['T1PKS']<br>abyssomicin C / atrop-abyssomicin C<br>0.11,BGC,612.06,2462.9,0.40
BGC0000001,120.0,True,"(608.71, 2388.0)",BGC0000001<br>Polyketide<br>abyssomicin C;atrop-abyssomicin C,MIBIG (KnownClusterBlast),608.71,2388.0,0.40
NZ_CP061007.1.region020,96.0,True,"(1164.2, 1431.7)",P2<br>NZ_CP061007.1.region020<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14,BGC,1164.2,1431.7,0.40
NZ_CP061007.1.region023,101.0,True,"(1189.9, 367.55)",P2<br>NZ_CP061007.1.region023<br>['NRPS']<br>coelibactin<br>0.91,BGC,1189.9,367.55,0.40
NZ_CP061007.1.region025,121.0,True,"(2485.5, 2859.8)","P2<br>NZ_CP061007.1.region025<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08",BGC,2485.5,2859.8,0.40
BGC0000303,121.0,True,"(2407.5, 2808.0)",BGC0000303<br>NRP<br>anthramycin,MIBIG (KnownClusterBlast),2407.5,2808.0,0.40
NZ_CP061007.1.region026,95.0,True,"(2768.2, 1594.7)",P2<br>NZ_CP061007.1.region026<br>['arylpolyene']<br>A54145<br>0.03,BGC,2768.2,1594.7,0.40
NZ_CP061007.1.region027,14.0,True,"(2646.1, 1097.9)",P2<br>NZ_CP061007.1.region027<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,2646.1,1097.9,0.40
NZ_CP061007.1.region028,81.0,True,"(2897.8, 724.66)",P2<br>NZ_CP061007.1.region028<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2897.8,724.66,0.40
NZ_CP061007.1.region029,12.0,True,"(2208.1, 2285.7)",P2<br>NZ_CP061007.1.region029<br>['terpene']<br>JBIR-06<br>0.22,BGC,2208.1,2285.7,0.40
NZ_CP061007.1.region031,10.0,True,"(1806.8, 1028.2)","P2<br>NZ_CP061007.1.region031<br>['T3PKS', 'terpene']<br>hopene<br>0.46",BGC,1806.8,1028.2,0.40
NZ_CP061007.1.region032,9.0,True,"(1929.5, 1061.1)",P2<br>NZ_CP061007.1.region032<br>['terpene']<br>geosmin<br>1.00,BGC,1929.5,1061.1,0.40
NZ_CP061007.1.region033,16.0,True,"(1250.3, 1624.4)","P2<br>NZ_CP061007.1.region033<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38",BGC,1250.3,1624.4,0.40
NZ_CP061007.1.region034,15.0,True,"(1990.6, 1115.8)",P2<br>NZ_CP061007.1.region034<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,1990.6,1115.8,0.40
NZ_CP061007.1.region035,8.0,True,"(1307.5, 1830.0)","P2<br>NZ_CP061007.1.region035<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1307.5,1830.0,0.40
NZ_CP061007.1.region036,22.0,True,"(1554.6, 1647.3)",P2<br>NZ_CP061007.1.region036<br>['T3PKS']<br>branched-chain fatty acids<br>0.50,BGC,1554.6,1647.3,0.40
NZ_PJNB01000001.1.region001,2.0,True,"(1441.4, 748.01)",P2<br>NZ_PJNB01000001.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,1441.4,748.01,0.40
NZ_PJNB01000001.1.region002,33.0,True,"(1668.0, 1439.2)","P2<br>NZ_PJNB01000001.1.region002<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19",BGC,1668.0,1439.2,0.40
NZ_PJNB01000001.1.region003,1.0,True,"(1830.7, 1666.8)",P2<br>NZ_PJNB01000001.1.region003<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1830.7,1666.8,0.40
NZ_PJNB01000001.1.region004,14.0,True,"(2547.6, 975.25)",P2<br>NZ_PJNB01000001.1.region004<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,2547.6,975.25,0.40
NZ_PJNB01000001.1.region006,94.0,True,"(1324.0, 1327.6)","P2<br>NZ_PJNB01000001.1.region006<br>['PKS-like', 'lanthipeptide-class-i']<br>platensimycin / platencin<br>0.11",BGC,1324.0,1327.6,0.40
NZ_PJNB01000001.1.region007,120.0,True,"(551.9, 2436.6)",P2<br>NZ_PJNB01000001.1.region007<br>['T1PKS']<br>abyssomicin C / atrop-abyssomicin C<br>0.11,BGC,551.9,2436.6,0.40
NZ_PJNB01000001.1.region008,96.0,True,"(1155.1, 1410.7)",P2<br>NZ_PJNB01000001.1.region008<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14,BGC,1155.1,1410.7,0.40
NZ_PJNB01000001.1.region011,101.0,True,"(1181.9, 325.6)",P2<br>NZ_PJNB01000001.1.region011<br>['NRPS']<br>coelibactin<br>0.91,BGC,1181.9,325.6,0.40
NZ_PJNB01000001.1.region013,121.0,True,"(2411.9, 2877.6)","P2<br>NZ_PJNB01000001.1.region013<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08",BGC,2411.9,2877.6,0.40
NZ_PJNB01000001.1.region014,95.0,True,"(2731.4, 1600.4)",P2<br>NZ_PJNB01000001.1.region014<br>['arylpolyene']<br>A54145<br>0.03,BGC,2731.4,1600.4,0.40
NZ_PJNB01000001.1.region015,14.0,True,"(2686.9, 1046.3)",P2<br>NZ_PJNB01000001.1.region015<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,2686.9,1046.3,0.40
NZ_PJNB01000001.1.region016,81.0,True,"(2862.2, 808.68)",P2<br>NZ_PJNB01000001.1.region016<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2862.2,808.68,0.40
NZ_PJNB01000001.1.region017,12.0,True,"(2196.9, 2334.2)",P2<br>NZ_PJNB01000001.1.region017<br>['terpene']<br>JBIR-06<br>0.22,BGC,2196.9,2334.2,0.40
NZ_PJNB01000001.1.region019,10.0,True,"(1784.9, 1032.0)","P2<br>NZ_PJNB01000001.1.region019<br>['T3PKS', 'terpene']<br>hopene<br>0.46",BGC,1784.9,1032.0,0.40
NZ_PJNB01000001.1.region020,9.0,True,"(1940.1, 981.09)",P2<br>NZ_PJNB01000001.1.region020<br>['terpene']<br>geosmin<br>1.00,BGC,1940.1,981.09,0.40
NZ_PJNB01000001.1.region021,16.0,True,"(1253.2, 1554.7)","P2<br>NZ_PJNB01000001.1.region021<br>['T1PKS', 'NRPS']<br>heat-stable antifungal factor<br>0.38",BGC,1253.2,1554.7,0.40
NZ_PJNB01000001.1.region022,15.0,True,"(2037.4, 1063.6)",P2<br>NZ_PJNB01000001.1.region022<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,2037.4,1063.6,0.40
NZ_PJNB01000001.1.region023,8.0,True,"(1271.8, 1764.5)","P2<br>NZ_PJNB01000001.1.region023<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1271.8,1764.5,0.40
NZ_PJNB01000001.1.region024,22.0,True,"(1546.3, 1734.1)",P2<br>NZ_PJNB01000001.1.region024<br>['T3PKS']<br>branched-chain fatty acids<br>0.50,BGC,1546.3,1734.1,0.40
NZ_PJNB01000001.1.region027,118.0,True,"(1955.2, 2418.0)","P2<br>NZ_PJNB01000001.1.region027<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17",BGC,1955.2,2418.0,0.40
NZ_PJNB01000001.1.region028,28.0,True,"(660.11, 1130.1)",P2<br>NZ_PJNB01000001.1.region028<br>['siderophore']<br>staphylobactin<br>0.25,BGC,660.11,1130.1,0.40
NZ_PJNB01000001.1.region030,119.0,True,"(2891.9, 1977.6)",P2<br>NZ_PJNB01000001.1.region030<br>['NRPS']<br>ansacarbamitocin A<br>0.03,BGC,2891.9,1977.6,0.40
NZ_PJNB01000001.1.region031,99.0,True,"(2656.9, 2732.2)",P2<br>NZ_PJNB01000001.1.region031<br>['T1PKS']<br>A83543A<br>1.00,BGC,2656.9,2732.2,0.40
NZ_PJNB01000001.1.region032,71.0,True,"(1173.3, 1226.5)",P2<br>NZ_PJNB01000001.1.region032<br>['NRPS']<br>thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin<br>0.20,BGC,1173.3,1226.5,0.40
