,group,cluster,pos,text,node_trace,x_pos,y_pos,cutoff
NZ_RSAA01000004.1.region001,1.0,True,"(1459.6, 1340.7)",P5<br>NZ_RSAA01000004.1.region001<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1459.6,1340.7,0.30
NZ_RSAA01000005.1.region001,10.0,True,"(1022.1, 1938.0)",P5<br>NZ_RSAA01000005.1.region001<br>['terpene']<br>hopene<br>0.38,BGC,1022.1,1938.0,0.30
NZ_RSAA01000005.1.region002,9.0,True,"(1233.8, 2003.0)",P5<br>NZ_RSAA01000005.1.region002<br>['terpene']<br>geosmin<br>1.00,BGC,1233.8,2003.0,0.30
NZ_RSAA01000006.1.region001,26.0,True,"(1246.1, 949.65)",P5<br>NZ_RSAA01000006.1.region001<br>['siderophore']<br>ficellomycin<br>0.07,BGC,1246.1,949.65,0.30
NZ_RSAA01000007.1.region001,14.0,True,"(1711.8, 2438.8)",P5<br>NZ_RSAA01000007.1.region001<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1711.8,2438.8,0.30
NZ_RSAA01000007.1.region003,21.0,True,"(951.43, 1479.1)",P5<br>NZ_RSAA01000007.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,951.43,1479.1,0.30
NZ_RSAA01000009.1.region001,2.0,True,"(2412.0, 618.39)",P5<br>NZ_RSAA01000009.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2412.0,618.39,0.30
NZ_CP102826.1.region001,2.0,True,"(2237.7, 680.47)",P3<br>NZ_CP102826.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2237.7,680.47,0.30
NZ_CP102826.1.region003,1.0,True,"(1355.6, 1264.2)",P3<br>NZ_CP102826.1.region003<br>['NRPS']<br>marformycin A / marformycin B / marformycin C / marformycin D / marformycin E / marformycin F<br>0.17,BGC,1355.6,1264.2,0.30
NZ_CP102826.1.region005,107.0,True,"(1659.9, 1475.1)","P3<br>NZ_CP102826.1.region005<br>['T2PKS', 'hglE-KS']<br>granaticin<br>0.41",BGC,1659.9,1475.1,0.30
BGC0000227,107.0,True,"(1673.9, 1539.1)",BGC0000227<br>Polyketide<br>granaticin,MIBIG (KnownClusterBlast),1673.9,1539.1,0.30
NZ_CP102826.1.region006,44.0,True,"(1468.8, 1763.7)",P3<br>NZ_CP102826.1.region006<br>['terpene']<br>geosmin<br>1.00,BGC,1468.8,1763.7,0.30
NZ_CP102826.1.region007,94.0,True,"(2491.9, 453.78)",P3<br>NZ_CP102826.1.region007<br>['NRPS-like']<br>paromomycin<br>0.05,BGC,2491.9,453.78,0.30
NZ_CP102826.1.region008,24.0,True,"(2694.9, 2072.5)","P3<br>NZ_CP102826.1.region008<br>['PKS-like', 'lanthipeptide-class-i']<br>calicheamicin<br>0.03",BGC,2694.9,2072.5,0.30
NZ_CP102826.1.region009,12.0,True,"(2561.7, 1687.8)",P3<br>NZ_CP102826.1.region009<br>['terpene']<br>neoantimycin<br>0.20,BGC,2561.7,1687.8,0.30
NZ_CP102826.1.region010,108.0,True,"(3305.1, 1653.4)",P3<br>NZ_CP102826.1.region010<br>['lanthipeptide-class-i']<br>gentamicin<br>0.05,BGC,3305.1,1653.4,0.30
BGC0000696,108.0,True,"(3245.6, 1613.0)",BGC0000696<br>Saccharide<br>gentamicin,MIBIG (KnownClusterBlast),3245.6,1613.0,0.30
NZ_CP102826.1.region011,14.0,True,"(1822.7, 2320.5)",P3<br>NZ_CP102826.1.region011<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1822.7,2320.5,0.30
NZ_CP102826.1.region012,109.0,True,"(1813.6, 1216.6)",P3<br>NZ_CP102826.1.region012<br>['T1PKS']<br>versipelostatin<br>0.20,BGC,1813.6,1216.6,0.30
BGC0001204,109.0,True,"(1815.9, 1107.4)",BGC0001204<br>Polyketide<br>versipelostatin,MIBIG (KnownClusterBlast),1815.9,1107.4,0.30
NZ_CP102826.1.region013,110.0,True,"(1756.6, 1503.8)","P3<br>NZ_CP102826.1.region013<br>['NRPS', 'indole']<br>methylpendolmycin / pendolmycin<br>0.43",BGC,1756.6,1503.8,0.30
BGC0000391,110.0,True,"(1837.9, 1595.1)",BGC0000391<br>NRP<br>methylpendolmycin;pendolmycin,MIBIG (KnownClusterBlast),1837.9,1595.1,0.30
NZ_CP102826.1.region014,111.0,True,"(3305.1, 1769.4)",P3<br>NZ_CP102826.1.region014<br>['other']<br>mitomycin<br>0.44,BGC,3305.1,1769.4,0.30
BGC0000915,111.0,True,"(3245.6, 1729.0)",BGC0000915<br>Other<br>mitomycin,MIBIG (KnownClusterBlast),3245.6,1729.0,0.30
NZ_CP102826.1.region015,10.0,True,"(1110.4, 1985.5)",P3<br>NZ_CP102826.1.region015<br>['terpene']<br>hopene<br>0.46,BGC,1110.4,1985.5,0.30
NZ_CP102826.1.region018,21.0,True,"(979.59, 1530.0)",P3<br>NZ_CP102826.1.region018<br>['terpene']<br>SF2575<br>0.07,BGC,979.59,1530.0,0.30
NZ_CP040605.1.region002,14.0,True,"(1839.3, 2380.3)",P2<br>NZ_CP040605.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1839.3,2380.3,0.30
NZ_CP040605.1.region003,21.0,True,"(951.59, 1574.8)",P2<br>NZ_CP040605.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,951.59,1574.8,0.30
NZ_CP040605.1.region005,2.0,True,"(2290.7, 739.4)",P2<br>NZ_CP040605.1.region005<br>['ectoine']<br>ectoine<br>1.00,BGC,2290.7,739.4,0.30
NZ_CP040605.1.region006,106.0,True,"(461.94, 3181.5)","P2<br>NZ_CP040605.1.region006<br>['phenazine', 'terpene']<br>pyocyanine<br>0.57",BGC,461.94,3181.5,0.30
NZ_CP040605.1.region007,43.0,True,"(1312.8, 1423.7)",P2<br>NZ_CP040605.1.region007<br>['NRPS']<br>actinomycin D<br>0.07,BGC,1312.8,1423.7,0.30
NZ_CP040605.1.region008,112.0,True,"(403.94, 1917.2)","P2<br>NZ_CP040605.1.region008<br>['NRPS', 'terpene']<br>tiancilactone<br>0.09",BGC,403.94,1917.2,0.30
BGC0002019,112.0,True,"(400.07, 1845.0)",BGC0002019<br>Terpene<br>tiancilactone A;tiancilactone B;tiancilactone C;tiancilactone D;tiancilactone E;tiancilactone F;tiancilactone G;tiancilactone H,MIBIG (KnownClusterBlast),400.07,1845.0,0.30
NZ_CP040605.1.region010,20.0,True,"(1865.4, 704.62)",P2<br>NZ_CP040605.1.region010<br>['terpene']<br>isorenieratene<br>0.71,BGC,1865.4,704.62,0.30
NZ_CP040605.1.region011,103.0,True,"(2739.3, 807.61)","P2<br>NZ_CP040605.1.region011<br>['T1PKS', 'NRPS', 'lanthipeptide-class-i']<br>A83543A<br>0.91",BGC,2739.3,807.61,0.30
NZ_CP040605.1.region012,58.0,True,"(1305.4, 1124.0)",P2<br>NZ_CP040605.1.region012<br>['NRPS']<br>atratumycin<br>0.05,BGC,1305.4,1124.0,0.30
NZ_CP040605.1.region013,113.0,True,"(1180.0, 2692.3)",P2<br>NZ_CP040605.1.region013<br>['T1PKS']<br>streptovaricin<br>0.07,BGC,1180.0,2692.3,0.30
BGC0001785,113.0,True,"(1187.7, 2765.2)",BGC0001785<br>Polyketide<br>streptovaricin,MIBIG (KnownClusterBlast),1187.7,2765.2,0.30
NZ_CP040605.1.region014,114.0,True,"(3305.1, 2494.4)",P2<br>NZ_CP040605.1.region014<br>['NRPS-like']<br>tylactone<br>0.07,BGC,3305.1,2494.4,0.30
BGC0001812,114.0,True,"(3245.6, 2454.0)",BGC0001812<br>Polyketide<br>tylactone,MIBIG (KnownClusterBlast),3245.6,2454.0,0.30
NZ_CP040605.1.region017,29.0,True,"(774.22, 2135.0)",P2<br>NZ_CP040605.1.region017<br>['siderophore']<br>staphylobactin<br>0.25,BGC,774.22,2135.0,0.30
NZ_CP040605.1.region018,60.0,True,"(1170.1, 1668.5)","P2<br>NZ_CP040605.1.region018<br>['NRPS', 'T1PKS', 'NRPS-like']<br>herboxidiene<br>0.08",BGC,1170.1,1668.5,0.30
NZ_CP040605.1.region019,115.0,True,"(3305.1, 2610.4)","P2<br>NZ_CP040605.1.region019<br>['terpene', 'NRPS-like']<br>echoside A / echoside B / echoside C / echoside D / echoside E<br>0.18",BGC,3305.1,2610.4,0.30
BGC0000340,115.0,True,"(3245.6, 2570.0)",BGC0000340<br>NRP<br>echoside A;echoside B;echoside C;echoside D;echoside E,MIBIG (KnownClusterBlast),3245.6,2570.0,0.30
NZ_CP040605.1.region020,21.0,True,"(892.94, 884.09)",P2<br>NZ_CP040605.1.region020<br>['PKS-like']<br>kanamycin<br>0.01,BGC,892.94,884.09,0.30
NZ_CP040605.1.region023,12.0,True,"(2608.7, 1691.1)",P2<br>NZ_CP040605.1.region023<br>['terpene']<br>JBIR-06<br>0.22,BGC,2608.7,1691.1,0.30
NZ_CP040605.1.region024,85.0,True,"(2980.4, 1008.8)",P2<br>NZ_CP040605.1.region024<br>['T3PKS']<br>flaviolin<br>0.75,BGC,2980.4,1008.8,0.30
NZ_CP040605.1.region025,14.0,True,"(1727.2, 2392.8)",P2<br>NZ_CP040605.1.region025<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,1727.2,2392.8,0.30
NZ_CP040605.1.region027,10.0,True,"(1087.5, 1845.6)","P2<br>NZ_CP040605.1.region027<br>['T3PKS', 'terpene']<br>hopene<br>0.46",BGC,1087.5,1845.6,0.30
NZ_CP040605.1.region028,87.0,True,"(1569.4, 1526.4)","P2<br>NZ_CP040605.1.region028<br>['hglE-KS', 'redox-cofactor']<br>R1128<br>0.21",BGC,1569.4,1526.4,0.30
BGC0000261,87.0,True,"(1568.5, 1615.0)",BGC0000261<br>Polyketide<br>R1128,MIBIG (KnownClusterBlast),1568.5,1615.0,0.30
NZ_CP040605.1.region029,100.0,True,"(1965.7, 1558.9)",P2<br>NZ_CP040605.1.region029<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14,BGC,1965.7,1558.9,0.30
BGC0000950,100.0,True,"(2058.3, 1534.7)",BGC0000950<br>NRP;Other<br>napsamycin A;napsamycin B;napsamycin C;napsamycin D;mureidomycin A;mureidomycin B,MIBIG (KnownClusterBlast),2058.3,1534.7,0.30
NZ_CP040605.1.region030,9.0,True,"(1252.2, 2015.0)",P2<br>NZ_CP040605.1.region030<br>['terpene']<br>geosmin<br>1.00,BGC,1252.2,2015.0,0.30
NZ_CP040605.1.region031,16.0,True,"(1916.1, 1659.3)","P2<br>NZ_CP040605.1.region031<br>['T1PKS', 'NRPS', 'terpene']<br>heat-stable antifungal factor<br>0.38",BGC,1916.1,1659.3,0.30
NZ_CP040605.1.region032,46.0,True,"(1988.5, 1552.6)","P2<br>NZ_CP040605.1.region032<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1988.5,1552.6,0.30
NZ_CP040605.1.region033,116.0,True,"(1562.3, 1428.7)","P2<br>NZ_CP040605.1.region033<br>['T3PKS', 'arylpolyene']<br>kosinostatin<br>0.05",BGC,1562.3,1428.7,0.30
BGC0001073,116.0,True,"(1580.8, 1331.8)",BGC0001073<br>NRP;Polyketide<br>kosinostatin,MIBIG (KnownClusterBlast),1580.8,1331.8,0.30
NZ_JADDUE010000012.1.region001,5.0,True,"(2836.0, 1396.6)",P6<br>NZ_JADDUE010000012.1.region001<br>['amglyccycl']<br>cetoniacytone A<br>0.16,BGC,2836.0,1396.6,0.30
NZ_JADDUE010000013.1.region002,14.0,True,"(1878.4, 2354.7)",P6<br>NZ_JADDUE010000013.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1878.4,2354.7,0.30
NZ_JADDUE010000016.1.region001,117.0,True,"(290.37, 1334.4)",P6<br>NZ_JADDUE010000016.1.region001<br>['NRPS-like']<br>frankiamicin<br>0.14,BGC,290.37,1334.4,0.30
BGC0001197,117.0,True,"(230.8, 1294.0)",BGC0001197<br>Polyketide<br>frankiamicin,MIBIG (KnownClusterBlast),230.8,1294.0,0.30
NZ_JADDUE010000018.1.region001,26.0,True,"(1196.5, 972.83)",P6<br>NZ_JADDUE010000018.1.region001<br>['siderophore']<br>ficellomycin<br>0.07,BGC,1196.5,972.83,0.30
NZ_JADDUE010000019.1.region001,46.0,True,"(2022.8, 1276.2)",P6<br>NZ_JADDUE010000019.1.region001<br>['lassopeptide']<br>anantin C<br>0.75,BGC,2022.8,1276.2,0.30
NZ_JADDUE010000001.1.region001,2.0,True,"(2405.5, 635.33)",P6<br>NZ_JADDUE010000001.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2405.5,635.33,0.30
NZ_JADDUE010000020.1.region001,118.0,True,"(2168.4, 1364.9)",P6<br>NZ_JADDUE010000020.1.region001<br>['lanthipeptide-class-i']<br>planosporicin<br>0.60,BGC,2168.4,1364.9,0.30
BGC0000544,118.0,True,"(2250.1, 1344.9)",BGC0000544<br>RiPP<br>planosporicin,MIBIG (KnownClusterBlast),2250.1,1344.9,0.30
NZ_JADDUE010000021.1.region001,119.0,True,"(290.37, 464.43)",P6<br>NZ_JADDUE010000021.1.region001<br>['betalactone']<br>reveromycin A<br>0.06,BGC,290.37,464.43,0.30
BGC0000135,119.0,True,"(230.8, 424.0)",BGC0000135<br>Polyketide<br>reveromycin A,MIBIG (KnownClusterBlast),230.8,424.0,0.30
NZ_JADDUE010000002.1.region002,18.0,True,"(2567.2, 2297.6)",P6<br>NZ_JADDUE010000002.1.region002<br>['betalactone']<br>atolypene A / atolypene B<br>0.12,BGC,2567.2,2297.6,0.30
NZ_JADDUE010000003.1.region001,10.0,True,"(1126.1, 1954.6)",P6<br>NZ_JADDUE010000003.1.region001<br>['terpene']<br>hopene<br>0.38,BGC,1126.1,1954.6,0.30
NZ_JADDUE010000003.1.region002,9.0,True,"(1226.6, 2172.3)",P6<br>NZ_JADDUE010000003.1.region002<br>['terpene']<br>geosmin<br>1.00,BGC,1226.6,2172.3,0.30
NZ_JADDUE010000003.1.region003,21.0,True,"(932.07, 1507.7)",P6<br>NZ_JADDUE010000003.1.region003<br>['terpene']<br>SF2575<br>0.07,BGC,932.07,1507.7,0.30
NZ_JADDUE010000004.1.region001,66.0,True,"(1795.4, 1453.2)",P6<br>NZ_JADDUE010000004.1.region001<br>['T1PKS']<br>kanglemycin A / kanglemycin V1 / kanglemycin V2<br>0.09,BGC,1795.4,1453.2,0.30
NZ_JADDUE010000004.1.region002,120.0,True,"(1452.7, 1887.1)",P6<br>NZ_JADDUE010000004.1.region002<br>['indole']<br>borregomycin A / borregomycin B / borregomycin C / borregomycin D<br>0.22,BGC,1452.7,1887.1,0.30
BGC0001335,120.0,True,"(1497.1, 1974.3)",BGC0001335<br>Alkaloid<br>borregomycin A;borregomycin B;borregomycin C;borregomycin D,MIBIG (KnownClusterBlast),1497.1,1974.3,0.30
NZ_JADDUE010000005.1.region001,20.0,True,"(1834.6, 838.47)",P6<br>NZ_JADDUE010000005.1.region001<br>['terpene']<br>isorenieratene<br>0.57,BGC,1834.6,838.47,0.30
NZ_JADDUE010000006.1.region001,1.0,True,"(1355.8, 1399.0)",P6<br>NZ_JADDUE010000006.1.region001<br>['NRPS']<br>bacillibactin<br>0.15,BGC,1355.8,1399.0,0.30
NZ_JADDUE010000008.1.region001,121.0,True,"(2117.4, 145.43)",P6<br>NZ_JADDUE010000008.1.region001<br>['arylpolyene']<br>oviedomycin<br>0.08,BGC,2117.4,145.43,0.30
BGC0000253,121.0,True,"(2057.8, 105.0)",BGC0000253<br>Polyketide<br>oviedomycin,MIBIG (KnownClusterBlast),2057.8,105.0,0.30
NZ_JADDUE010000008.1.region002,14.0,True,"(1768.0, 2301.5)",P6<br>NZ_JADDUE010000008.1.region002<br>['redox-cofactor']<br>lankacidin C<br>0.27,BGC,1768.0,2301.5,0.30
NZ_JADDUE010000009.1.region001,76.0,True,"(2059.4, 453.78)",P6<br>NZ_JADDUE010000009.1.region001<br>['amglyccycl']<br>pyralomicin 1a<br>0.19,BGC,2059.4,453.78,0.30
NZ_CP061007.1.region002,122.0,True,"(1200.4, 2412.9)","P2<br>NZ_CP061007.1.region002<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17",BGC,1200.4,2412.9,0.30
BGC0001116,122.0,True,"(1252.0, 2377.9)",BGC0001116<br>NRP;Polyketide<br>virginiamycin S1,MIBIG (KnownClusterBlast),1252.0,2377.9,0.30
NZ_CP061007.1.region003,29.0,True,"(808.56, 2167.3)",P2<br>NZ_CP061007.1.region003<br>['siderophore']<br>staphylobactin<br>0.25,BGC,808.56,2167.3,0.30
NZ_CP061007.1.region005,123.0,True,"(3163.5, 330.77)",P2<br>NZ_CP061007.1.region005<br>['NRPS']<br>ansacarbamitocin A<br>0.03,BGC,3163.5,330.77,0.30
BGC0002011,123.0,True,"(3085.5, 279.0)",BGC0002011<br>Polyketide<br>ansacarbamitocin A,MIBIG (KnownClusterBlast),3085.5,279.0,0.30
NZ_CP061007.1.region006,103.0,True,"(2866.8, 705.01)","P2<br>NZ_CP061007.1.region006<br>['T1PKS', 'transAT-PKS']<br>A83543A<br>2.35",BGC,2866.8,705.01,0.30
NZ_CP061007.1.region007,75.0,True,"(1851.0, 1023.7)",P2<br>NZ_CP061007.1.region007<br>['NRPS']<br>thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin<br>0.20,BGC,1851.0,1023.7,0.30
NZ_CP061007.1.region008,58.0,True,"(1367.4, 1078.0)",P2<br>NZ_CP061007.1.region008<br>['NRPS']<br>atratumycin<br>0.05,BGC,1367.4,1078.0,0.30
NZ_CP061007.1.region009,106.0,True,"(502.07, 3092.0)",P2<br>NZ_CP061007.1.region009<br>['phenazine']<br>pyocyanine<br>0.57,BGC,502.07,3092.0,0.30
NZ_CP061007.1.region011,8.0,True,"(2127.9, 2015.0)","P2<br>NZ_CP061007.1.region011<br>['ranthipeptide', 'indole']<br>fortimicin<br>0.05",BGC,2127.9,2015.0,0.30
NZ_CP061007.1.region012,21.0,True,"(920.75, 1578.1)",P2<br>NZ_CP061007.1.region012<br>['terpene']<br>SF2575<br>0.07,BGC,920.75,1578.1,0.30
NZ_CP061007.1.region013,2.0,True,"(2270.0, 699.87)",P2<br>NZ_CP061007.1.region013<br>['ectoine']<br>ectoine<br>1.00,BGC,2270.0,699.87,0.30
NZ_CP061007.1.region014,34.0,True,"(1452.7, 1638.1)","P2<br>NZ_CP061007.1.region014<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19",BGC,1452.7,1638.1,0.30
NZ_CP061007.1.region015,1.0,True,"(1390.0, 1322.0)",P2<br>NZ_CP061007.1.region015<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1390.0,1322.0,0.30
NZ_CP061007.1.region016,14.0,True,"(1811.0, 2350.8)",P2<br>NZ_CP061007.1.region016<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1811.0,2350.8,0.30
NZ_CP061007.1.region018,98.0,True,"(1920.0, 1349.5)","P2<br>NZ_CP061007.1.region018<br>['PKS-like', 'lanthipeptide-class-i']<br>platensimycin / platencin<br>0.11",BGC,1920.0,1349.5,0.30
NZ_CP061007.1.region019,124.0,True,"(1444.6, 3018.2)",P2<br>NZ_CP061007.1.region019<br>['T1PKS']<br>abyssomicin C / atrop-abyssomicin C<br>0.11,BGC,1444.6,3018.2,0.30
BGC0000001,124.0,True,"(1386.1, 2976.0)",BGC0000001<br>Polyketide<br>abyssomicin C;atrop-abyssomicin C,MIBIG (KnownClusterBlast),1386.1,2976.0,0.30
NZ_CP061007.1.region020,100.0,True,"(2035.6, 1596.3)",P2<br>NZ_CP061007.1.region020<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14,BGC,2035.6,1596.3,0.30
NZ_CP061007.1.region023,105.0,True,"(3184.9, 734.55)",P2<br>NZ_CP061007.1.region023<br>['NRPS']<br>coelibactin<br>0.91,BGC,3184.9,734.55,0.30
NZ_CP061007.1.region025,125.0,True,"(3163.5, 1461.8)","P2<br>NZ_CP061007.1.region025<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08",BGC,3163.5,1461.8,0.30
BGC0000303,125.0,True,"(3085.5, 1410.0)",BGC0000303<br>NRP<br>anthramycin,MIBIG (KnownClusterBlast),3085.5,1410.0,0.30
NZ_CP061007.1.region026,99.0,True,"(1467.2, 793.69)",P2<br>NZ_CP061007.1.region026<br>['arylpolyene']<br>A54145<br>0.03,BGC,1467.2,793.69,0.30
NZ_CP061007.1.region027,14.0,True,"(1792.6, 2456.6)",P2<br>NZ_CP061007.1.region027<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,1792.6,2456.6,0.30
NZ_CP061007.1.region028,85.0,True,"(3078.6, 1098.0)",P2<br>NZ_CP061007.1.region028<br>['T3PKS']<br>flaviolin<br>0.75,BGC,3078.6,1098.0,0.30
NZ_CP061007.1.region029,12.0,True,"(2584.8, 1665.1)",P2<br>NZ_CP061007.1.region029<br>['terpene']<br>JBIR-06<br>0.22,BGC,2584.8,1665.1,0.30
NZ_CP061007.1.region031,10.0,True,"(1045.3, 1960.4)","P2<br>NZ_CP061007.1.region031<br>['T3PKS', 'terpene']<br>hopene<br>0.46",BGC,1045.3,1960.4,0.30
NZ_CP061007.1.region032,9.0,True,"(1240.0, 2034.3)",P2<br>NZ_CP061007.1.region032<br>['terpene']<br>geosmin<br>1.00,BGC,1240.0,2034.3,0.30
NZ_CP061007.1.region033,16.0,True,"(1903.8, 1680.2)","P2<br>NZ_CP061007.1.region033<br>['NRPS', 'T1PKS']<br>heat-stable antifungal factor<br>0.38",BGC,1903.8,1680.2,0.30
NZ_CP061007.1.region034,15.0,True,"(1327.3, 2052.3)",P2<br>NZ_CP061007.1.region034<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,1327.3,2052.3,0.30
NZ_CP061007.1.region035,46.0,True,"(2001.2, 1530.3)","P2<br>NZ_CP061007.1.region035<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,2001.2,1530.3,0.30
NZ_CP061007.1.region036,23.0,True,"(1653.9, 1438.3)",P2<br>NZ_CP061007.1.region036<br>['T3PKS']<br>branched-chain fatty acids<br>0.50,BGC,1653.9,1438.3,0.30
NZ_PJNB01000001.1.region001,2.0,True,"(2373.4, 716.41)",P2<br>NZ_PJNB01000001.1.region001<br>['ectoine']<br>ectoine<br>1.00,BGC,2373.4,716.41,0.30
NZ_PJNB01000001.1.region002,34.0,True,"(1509.3, 1643.3)","P2<br>NZ_PJNB01000001.1.region002<br>['PKS-like', 'T1PKS', 'NRPS']<br>nataxazole<br>0.19",BGC,1509.3,1643.3,0.30
NZ_PJNB01000001.1.region003,1.0,True,"(1452.0, 1325.1)",P2<br>NZ_PJNB01000001.1.region003<br>['NRPS']<br>pepticinnamin E<br>0.07,BGC,1452.0,1325.1,0.30
NZ_PJNB01000001.1.region004,14.0,True,"(1854.8, 2334.7)",P2<br>NZ_PJNB01000001.1.region004<br>['redox-cofactor']<br>lankacidin C<br>0.13,BGC,1854.8,2334.7,0.30
NZ_PJNB01000001.1.region006,98.0,True,"(1984.0, 1357.2)","P2<br>NZ_PJNB01000001.1.region006<br>['PKS-like', 'lanthipeptide-class-i']<br>platensimycin / platencin<br>0.11",BGC,1984.0,1357.2,0.30
NZ_PJNB01000001.1.region007,124.0,True,"(1378.9, 3047.5)",P2<br>NZ_PJNB01000001.1.region007<br>['T1PKS']<br>abyssomicin C / atrop-abyssomicin C<br>0.11,BGC,1378.9,3047.5,0.30
NZ_PJNB01000001.1.region008,100.0,True,"(2051.8, 1576.5)",P2<br>NZ_PJNB01000001.1.region008<br>['NRPS-like']<br>napsamycin A / napsamycin B / napsamycin C / napsamycin D / mureidomycin A / mureidomycin B<br>0.14,BGC,2051.8,1576.5,0.30
NZ_PJNB01000001.1.region011,105.0,True,"(3176.9, 692.6)",P2<br>NZ_PJNB01000001.1.region011<br>['NRPS']<br>coelibactin<br>0.91,BGC,3176.9,692.6,0.30
NZ_PJNB01000001.1.region013,125.0,True,"(3089.9, 1479.6)","P2<br>NZ_PJNB01000001.1.region013<br>['amglyccycl', 'NRPS-like']<br>anthramycin<br>0.08",BGC,3089.9,1479.6,0.30
NZ_PJNB01000001.1.region014,99.0,True,"(1430.4, 799.44)",P2<br>NZ_PJNB01000001.1.region014<br>['arylpolyene']<br>A54145<br>0.03,BGC,1430.4,799.44,0.30
NZ_PJNB01000001.1.region015,14.0,True,"(1859.4, 2414.0)",P2<br>NZ_PJNB01000001.1.region015<br>['redox-cofactor']<br>lankacidin C<br>0.20,BGC,1859.4,2414.0,0.30
NZ_PJNB01000001.1.region016,85.0,True,"(3023.0, 1170.4)",P2<br>NZ_PJNB01000001.1.region016<br>['T3PKS']<br>flaviolin<br>0.75,BGC,3023.0,1170.4,0.30
NZ_PJNB01000001.1.region017,12.0,True,"(2572.8, 1623.5)",P2<br>NZ_PJNB01000001.1.region017<br>['terpene']<br>JBIR-06<br>0.22,BGC,2572.8,1623.5,0.30
NZ_PJNB01000001.1.region019,10.0,True,"(1084.3, 1996.5)","P2<br>NZ_PJNB01000001.1.region019<br>['T3PKS', 'terpene']<br>hopene<br>0.46",BGC,1084.3,1996.5,0.30
NZ_PJNB01000001.1.region020,9.0,True,"(1248.9, 2111.8)",P2<br>NZ_PJNB01000001.1.region020<br>['terpene']<br>geosmin<br>1.00,BGC,1248.9,2111.8,0.30
NZ_PJNB01000001.1.region021,16.0,True,"(1856.4, 1717.2)","P2<br>NZ_PJNB01000001.1.region021<br>['T1PKS', 'NRPS']<br>heat-stable antifungal factor<br>0.38",BGC,1856.4,1717.2,0.30
NZ_PJNB01000001.1.region022,15.0,True,"(1371.3, 2107.2)",P2<br>NZ_PJNB01000001.1.region022<br>['terpene']<br>2-methylisoborneol<br>1.00,BGC,1371.3,2107.2,0.30
NZ_PJNB01000001.1.region023,46.0,True,"(1982.3, 1501.3)","P2<br>NZ_PJNB01000001.1.region023<br>['terpene', 'lanthipeptide-class-iii']<br>Ery-9 / Ery-6 / Ery-8 / Ery-7 / Ery-5 / Ery-4 / Ery-3<br>1.00",BGC,1982.3,1501.3,0.30
NZ_PJNB01000001.1.region024,23.0,True,"(1644.5, 1381.2)",P2<br>NZ_PJNB01000001.1.region024<br>['T3PKS']<br>branched-chain fatty acids<br>0.50,BGC,1644.5,1381.2,0.30
NZ_PJNB01000001.1.region027,122.0,True,"(1201.2, 2338.0)","P2<br>NZ_PJNB01000001.1.region027<br>['T3PKS', 'arylpolyene']<br>virginiamycin S1<br>0.17",BGC,1201.2,2338.0,0.30
NZ_PJNB01000001.1.region028,29.0,True,"(711.9, 2192.5)",P2<br>NZ_PJNB01000001.1.region028<br>['siderophore']<br>staphylobactin<br>0.25,BGC,711.9,2192.5,0.30
NZ_PJNB01000001.1.region030,123.0,True,"(3089.9, 348.63)",P2<br>NZ_PJNB01000001.1.region030<br>['NRPS']<br>ansacarbamitocin A<br>0.03,BGC,3089.9,348.63,0.30
NZ_PJNB01000001.1.region031,103.0,True,"(2806.9, 851.15)",P2<br>NZ_PJNB01000001.1.region031<br>['T1PKS']<br>A83543A<br>1.00,BGC,2806.9,851.15,0.30
