seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58720,OOOGHNGE_59890,1.0,1.00,30492.0,32154.0,29776.0,31438.0
NZ_GL877879.1.region013,NZ_PJNB01000001.1.region023,GBGKCCPF_58730,OOOGHNGE_59900,1.0,1.00,32150.0,33896.0,31434.0,33180.0
NZ_JABNNH010000001.1.region020,NZ_JACHIV010000001.1.region022,MNMGINNK_29440,JNMMHGMF_48690,0.71,0.79,10000.0,12535.0,12562.0,10000.0
NZ_JABNNH010000001.1.region020,NZ_JACHIV010000001.1.region022,MNMGINNK_29450,JNMMHGMF_48680,0.67,0.79,12602.0,12743.0,9913.0,9766.0
NZ_JABNNH010000001.1.region020,NZ_JACHIV010000001.1.region022,MNMGINNK_29460,JNMMHGMF_48670,0.64,0.76,12838.0,14497.0,9303.0,7638.0
NZ_JABNNH010000001.1.region020,NZ_JACHIV010000001.1.region022,MNMGINNK_29470,JNMMHGMF_48660,0.68,0.80,14493.0,16203.0,7645.0,5938.0
NZ_JABNNH010000001.1.region020,NZ_JACHIW010000001.1.region016,MNMGINNK_29440,LLPKHOMA_52070,0.79,0.85,10000.0,12535.0,17679.0,20253.0
NZ_JABNNH010000001.1.region020,NZ_JACHIW010000001.1.region016,MNMGINNK_29450,LLPKHOMA_52080,0.8,0.85,12602.0,12743.0,20379.0,20520.0
NZ_JABNNH010000001.1.region020,NZ_JACHIW010000001.1.region016,MNMGINNK_29460,LLPKHOMA_52090,0.73,0.84,12838.0,14497.0,20613.0,22272.0
NZ_JABNNH010000001.1.region020,NZ_JACHIW010000001.1.region016,MNMGINNK_29470,LLPKHOMA_52100,0.73,0.83,14493.0,16203.0,22268.0,24017.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29350,IHGEIAOG_46050,1.0,1.00,741.0,204.0,740.0,203.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29360,IHGEIAOG_46060,1.0,1.00,996.0,2082.0,995.0,2081.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29370,IHGEIAOG_46070,1.0,1.00,2791.0,2089.0,2790.0,2088.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29380,IHGEIAOG_46080,1.0,1.00,2917.0,3553.0,2916.0,3552.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29390,IHGEIAOG_46090,1.0,1.00,4562.0,3563.0,4561.0,3562.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29400,IHGEIAOG_46100,1.0,1.00,4833.0,6174.0,4832.0,6173.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29410,IHGEIAOG_46110,1.0,1.00,6453.0,7464.0,6452.0,7463.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29420,IHGEIAOG_46120,1.0,1.00,7460.0,8498.0,7459.0,8497.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29430,IHGEIAOG_46130,1.0,1.00,9362.0,9128.0,9361.0,9127.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29440,IHGEIAOG_46140,1.0,1.00,10000.0,12535.0,10000.0,12535.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29450,IHGEIAOG_46150,1.0,1.00,12602.0,12743.0,12602.0,12743.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29460,IHGEIAOG_46160,1.0,1.00,12838.0,14497.0,12838.0,14497.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29470,IHGEIAOG_46170,1.0,1.00,14493.0,16203.0,14493.0,16203.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29480,IHGEIAOG_46180,1.0,1.00,17998.0,16228.0,17998.0,16228.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29490,IHGEIAOG_46190,1.0,1.00,18153.0,18417.0,18153.0,18417.0
NZ_JABNNH010000001.1.region020,NZ_PDBV01000001.1.region023,MNMGINNK_29500,IHGEIAOG_46200,1.0,1.00,19449.0,18519.0,19449.0,18519.0
NZ_JABNNH010000001.1.region020,NZ_PJNB01000001.1.region023,MNMGINNK_29440,OOOGHNGE_59870,0.8,0.86,10000.0,12535.0,26937.0,29475.0
NZ_JABNNH010000001.1.region020,NZ_PJNB01000001.1.region023,MNMGINNK_29450,OOOGHNGE_59880,0.76,0.78,12602.0,12743.0,29543.0,29684.0
NZ_JABNNH010000001.1.region020,NZ_PJNB01000001.1.region023,MNMGINNK_29460,OOOGHNGE_59890,0.7,0.82,12838.0,14497.0,29776.0,31438.0
NZ_JABNNH010000001.1.region020,NZ_PJNB01000001.1.region023,MNMGINNK_29470,OOOGHNGE_59900,0.73,0.83,14493.0,16203.0,31434.0,33180.0
NZ_JACHIV010000001.1.region022,NZ_JACHIW010000001.1.region016,JNMMHGMF_48660,LLPKHOMA_52100,0.69,0.79,7645.0,5938.0,22268.0,24017.0
NZ_JACHIV010000001.1.region022,NZ_JACHIW010000001.1.region016,JNMMHGMF_48670,LLPKHOMA_52090,0.64,0.78,9303.0,7638.0,20613.0,22272.0
NZ_JACHIV010000001.1.region022,NZ_JACHIW010000001.1.region016,JNMMHGMF_48680,LLPKHOMA_52080,0.6,0.83,9913.0,9766.0,20379.0,20520.0
NZ_JACHIV010000001.1.region022,NZ_JACHIW010000001.1.region016,JNMMHGMF_48690,LLPKHOMA_52070,0.7,0.78,12562.0,10000.0,17679.0,20253.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48640,BEKPJONA_12810,0.52,0.66,5138.0,5768.0,206.0,812.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48700,BEKPJONA_12830,0.71,0.79,13923.0,12990.0,2360.0,1451.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48710,BEKPJONA_12840,0.86,0.87,14909.0,13919.0,3349.0,2356.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48720,BEKPJONA_12850,0.78,0.85,15510.0,16962.0,3963.0,5433.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48730,BEKPJONA_12860,0.61,0.66,17109.0,18345.0,5541.0,7101.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48740,BEKPJONA_12870,0.8,0.85,18608.0,19322.0,7332.0,8052.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48750,BEKPJONA_12880,0.8,0.86,20094.0,19659.0,8566.0,8146.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48760,BEKPJONA_12890,0.71,0.84,20286.0,21069.0,8742.0,9525.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48780,BEKPJONA_12910,0.59,0.72,21399.0,23250.0,10000.0,11809.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48790,BEKPJONA_12920,0.67,0.81,23227.0,23497.0,11786.0,12047.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48800,BEKPJONA_12940,0.88,0.92,24348.0,23826.0,12989.0,12473.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48810,BEKPJONA_12950,0.88,0.93,25983.0,24831.0,14250.0,13098.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48820,BEKPJONA_12960,0.75,0.82,27113.0,26312.0,15183.0,14382.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48830,BEKPJONA_12980,0.57,0.66,27475.0,29818.0,15455.0,17876.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48840,BEKPJONA_12990,0.51,0.57,30012.0,30801.0,18000.0,18501.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48850,BEKPJONA_13000,0.91,0.95,31877.0,30602.0,19816.0,18541.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48860,BEKPJONA_13010,0.96,0.97,32561.0,31886.0,20484.0,19818.0
NZ_JACHIV010000001.1.region022,NZ_JADDUE010000019.1.region001,JNMMHGMF_48870,BEKPJONA_13020,0.7,0.78,32703.0,33480.0,20507.0,21374.0
NZ_JACHIV010000001.1.region022,NZ_PDBV01000001.1.region023,JNMMHGMF_48660,IHGEIAOG_46170,0.68,0.80,7645.0,5938.0,14493.0,16203.0
NZ_JACHIV010000001.1.region022,NZ_PDBV01000001.1.region023,JNMMHGMF_48670,IHGEIAOG_46160,0.64,0.76,9303.0,7638.0,12838.0,14497.0
NZ_JACHIV010000001.1.region022,NZ_PDBV01000001.1.region023,JNMMHGMF_48680,IHGEIAOG_46150,0.67,0.79,9913.0,9766.0,12602.0,12743.0
NZ_JACHIV010000001.1.region022,NZ_PDBV01000001.1.region023,JNMMHGMF_48690,IHGEIAOG_46140,0.71,0.79,12562.0,10000.0,10000.0,12535.0
NZ_JACHIV010000001.1.region022,NZ_PJNB01000001.1.region023,JNMMHGMF_48660,OOOGHNGE_59900,0.67,0.78,7645.0,5938.0,31434.0,33180.0
NZ_JACHIV010000001.1.region022,NZ_PJNB01000001.1.region023,JNMMHGMF_48670,OOOGHNGE_59890,0.63,0.75,9303.0,7638.0,29776.0,31438.0
NZ_JACHIV010000001.1.region022,NZ_PJNB01000001.1.region023,JNMMHGMF_48680,OOOGHNGE_59880,0.56,0.75,9913.0,9766.0,29543.0,29684.0
NZ_JACHIV010000001.1.region022,NZ_PJNB01000001.1.region023,JNMMHGMF_48690,OOOGHNGE_59870,0.71,0.80,12562.0,10000.0,26937.0,29475.0
NZ_JACHIW010000001.1.region016,NZ_PDBV01000001.1.region023,LLPKHOMA_52070,IHGEIAOG_46140,0.79,0.85,17679.0,20253.0,10000.0,12535.0
NZ_JACHIW010000001.1.region016,NZ_PDBV01000001.1.region023,LLPKHOMA_52080,IHGEIAOG_46150,0.8,0.85,20379.0,20520.0,12602.0,12743.0
NZ_JACHIW010000001.1.region016,NZ_PDBV01000001.1.region023,LLPKHOMA_52090,IHGEIAOG_46160,0.73,0.84,20613.0,22272.0,12838.0,14497.0
NZ_JACHIW010000001.1.region016,NZ_PDBV01000001.1.region023,LLPKHOMA_52100,IHGEIAOG_46170,0.73,0.83,22268.0,24017.0,14493.0,16203.0
NZ_JACHIW010000001.1.region016,NZ_PJNB01000001.1.region023,LLPKHOMA_52070,OOOGHNGE_59870,0.84,0.87,17679.0,20253.0,26937.0,29475.0
NZ_JACHIW010000001.1.region016,NZ_PJNB01000001.1.region023,LLPKHOMA_52080,OOOGHNGE_59880,0.76,0.85,20379.0,20520.0,29543.0,29684.0
NZ_JACHIW010000001.1.region016,NZ_PJNB01000001.1.region023,LLPKHOMA_52090,OOOGHNGE_59890,0.83,0.90,20613.0,22272.0,29776.0,31438.0
NZ_JACHIW010000001.1.region016,NZ_PJNB01000001.1.region023,LLPKHOMA_52100,OOOGHNGE_59900,0.84,0.91,22268.0,24017.0,31434.0,33180.0
NZ_PDBV01000001.1.region023,NZ_PJNB01000001.1.region023,IHGEIAOG_46140,OOOGHNGE_59870,0.8,0.86,10000.0,12535.0,26937.0,29475.0
NZ_PDBV01000001.1.region023,NZ_PJNB01000001.1.region023,IHGEIAOG_46150,OOOGHNGE_59880,0.76,0.78,12602.0,12743.0,29543.0,29684.0
NZ_PDBV01000001.1.region023,NZ_PJNB01000001.1.region023,IHGEIAOG_46160,OOOGHNGE_59890,0.7,0.82,12838.0,14497.0,29776.0,31438.0
NZ_PDBV01000001.1.region023,NZ_PJNB01000001.1.region023,IHGEIAOG_46170,OOOGHNGE_59900,0.73,0.83,14493.0,16203.0,31434.0,33180.0
